user_id,username,fullname,is_verified,is_private,media_count,follower_count,following_count,bio,website,emails,scrape_of,scraped_at
5384626783,dilann_g,Dilann Guzmán,False,True,64,545,792,"⚡ be a better person ⚡
📍🇨🇴",,[],santicomba,2021-05-15 17:52:30.627785
333502293,nassarsaid,Ｓａｉｄ  Ｎａｓｓａｒ - Ｍｕｓｉｃａ Ｃａｔｏｌｉｃａ,False,False,2698,2974,1752,"Canto para Dios 🎶
Cantautor #Catolico ✝ 🎸🎤 
Miembro de @arca_vzla
TODO LO QUE NECESITAS SABER
⬇️⬇️⬇️ESTA AQUI⬇️⬇️⬇️",https://linktr.ee/nassarsaid,[],santicomba,2021-05-15 17:52:30.627785
7081332956,gabyy.perdomo,Gabriela Perdomo ✨,False,True,140,376,731,,,[],santicomba,2021-05-15 17:52:30.627785
1550170991,taniabarrioss,𝓣𝓪𝓷𝓲𝓪 𝓑𝓪𝓻𝓻𝓲𝓸𝓼,False,True,187,569,566,"• Estudiante de Abogacía, FDER 👩🏼‍⚖️⚖️📚
• Titulo terciario, Procuradora 🎓
• Librana 21/10 ♎️🎂🎁
📍Montevideo/Florida",,[],santicomba,2021-05-15 17:52:30.627785
177328421,mariajose1712,Maria Jose Ortega,False,False,603,1667,1544,"@flamingorosamedia 🦩
@fly_select_  🛩",http://www.flamingorosamedia.com/,[],santicomba,2021-05-15 17:52:30.627785
641784859,animor,Romina Machado,False,True,1448,595,734,,,[],santicomba,2021-05-15 17:52:30.627785
2294407279,silverarussi,Yindry Silvera Russi,False,True,116,1016,523,PROCURADOR   ⚖️,http://hotmail.com/,[],santicomba,2021-05-15 17:52:30.627785
1414699790,carolina1love,C  A  R  O  L  I  N  A  ♡,False,True,455,15440,1253,🇨🇱!!,,[],santicomba,2021-05-15 17:52:30.627785
268479111,solgonzalezm,Sol,False,True,92,1683,560,". Owner @fitmecollectionuy
. Abogada ⚖️
. Nutrición deportiva📝",,[],santicomba,2021-05-15 17:52:30.627785
4518085463,a04103025620210,0000000,False,True,0,0,67,,,[],santicomba,2021-05-15 17:52:30.627785
249361993,hernance,Hernán Capote,False,True,115,129,182,"Laboratorista en Odontología 🦷
-
🎬🍿🎥",,[],santicomba,2021-05-15 17:52:30.627785
2041218543,lucas_beathyate,Lucas Beathyate Mascherini,False,False,22,3557,4333,"Lbm Studios
📍Montevideo Uruguay
📧info@lbmstudios.com",,['info@lbmstudios.com'],santicomba,2021-05-15 17:52:30.627785
1633835703,gastongferreyra,Gaston Ferreyra,False,True,474,272,851,Seguime en el link que está abajo en mis viajes por el 🌏 instagram forelworld 👇👇👇,https://instagram.com/forelworld?igshid=1wi5mkwg00qc5,[],santicomba,2021-05-15 17:52:30.627785
45689621021,noesparajugar_,Leonor Perera,False,False,0,101,102,,,[],santicomba,2021-05-15 17:52:30.627785
4025837802,ale_wines,Alexa Hacob,False,True,7,64,388,"Wine lover🍷
Traveller✈️
Napa CA.🇺🇸🇦🇷",,[],santicomba,2021-05-15 17:52:30.627785
347660458,_abermeo,,False,True,67,423,401,"Que todo fluya, que nada influya, you can’t teach heart 🔵 Hakuna Matata 🤙🏻",,[],santicomba,2021-05-15 17:52:30.627785
27462830913,luxtenebris7,lux tenebris,False,False,3,60,98,,,[],santicomba,2021-05-15 17:52:30.627785
7343292608,sulandernow,Hernan Gonzalez,False,False,1451,1075,1471,Dejemos que la vida nos sorprenda,,[],santicomba,2021-05-15 17:52:30.627785
1819079802,romidancerfitness,🔺®️oMiLoVeDaNcE💃️️🔻,False,False,1185,16152,3242,"🤸 Dancer 💪 Fitness. Argentina 🇦🇷
︷︷︷︷︷︷︷︷︷︷︷︷︷
Vͮoͦlaͣndͩoͦ cͨoͦn mͫiͥs͛ рⷬrͬoͦрⷬiͥaͣs͛ aͣlaͣs͛
 (¸.•´¸♥➷♥¸.•´♥¸.•´♥¸.•*¨)",,[],santicomba,2021-05-15 17:52:30.627785
46672812467,tuterapeutaa,Armonía & Bienestar,False,False,6,77,60,"👉 Masaje terapéutico 🙇‍♂️
👉 Masaje descontracturante 🙌
👉 Piedras calientes 🧖🏽‍♀️
📲 095731536
Atlántida-Sauce-Pando-San Jacinto-Ciudad de la costa.",,[],santicomba,2021-05-15 17:52:30.627785
45282302188,nabil.simio,nabil. simio,False,False,0,509,5073,,,[],santicomba,2021-05-15 17:52:30.627785
1243164999,joaz_pedrosa,☆Espejo Humeante☆,False,True,128,1263,5869,"Comunicando formas 
Donde están tus pensamientos, están tus resultados
Leer abre jaulas 📚
El poder de hacer brillar a los demás 
25 de Mayo  La Plata",,[],santicomba,2021-05-15 17:52:30.627785
7931536980,ariel_cabrerasisto,Ariel Cabrera Sisto,False,False,76,400,609,,,[],santicomba,2021-05-15 17:52:30.627785
1415988655,camirod98,𝒞𝒶𝓂𝓊,False,False,2442,146842,1729,"𝔏𝔞 𝔳𝔦𝔡𝔞 𝔰𝔬𝔟𝔯𝔢 𝔯𝔲𝔢𝔡𝔞𝔰 ⚡️
   𝓔𝓼𝓬𝓸𝓻𝓹𝓲𝓪𝓷𝓪 ♍️
    𝒞𝒶𝓁𝓁ℯ𝒿ℯ𝓇ℴ𝓈 ✨
𝒮𝒾ℯ𝓂𝓅𝓇ℯ 𝓅ℯ𝓃̃𝒶𝓇ℴ𝓁 𝟙𝟠𝟡𝟙",,[],santicomba,2021-05-15 17:52:30.627785
7398664408,martinbena.26,𝐌𝐀𝐑𝐓𝐈𝐍 𝐁𝐄𝐍𝐀,False,False,1062,8496,6550,"▪️𝑅𝑒𝑙𝑎𝑐𝑖𝑜𝑛𝑒𝑠 𝑃𝑢́𝑏𝑙𝑖𝑐𝑎𝑠
🔊 Electrónica 🖤
🎧 🅼🅱
📍Montevideo 🇺🇾",,[],santicomba,2021-05-15 17:52:30.627785
4199111593,fercuezzo91008,Nahuel Cuezzo,False,True,33,501,953,Tucumán - Argentina 🇦🇷,,[],santicomba,2021-05-15 17:52:30.627785
31771116278,pierina2752,PiPi Carbonel,False,True,7,180,109,"(Pierina)
Hay que intentarlo hasta conseguirlo✨",,[],santicomba,2021-05-15 17:52:30.627785
536310607,presti_alejo,ᴀʟᴇᴊᴏ ᴘʀᴇsᴛɪ,False,False,193,4363,1014,"•ιи мєитєм ∂σмιтα•
📍Córdoba
📚Contador Público-UCC
🏋️‍♂️CF-L1",,[],santicomba,2021-05-15 17:52:30.627785
31216884034,paulrgdi,,False,False,200,2234,7491,"Fitness
🇺🇸🇪🇸🇨🇱",,[],santicomba,2021-05-15 17:52:30.627785
582018443,jarveis,Jarveis Jara,False,False,331,2325,6478,"Ｆｌｏｒｉａｎｏ́ｐｏｌｉｓ - Ｂｒａｓｉｌ 
🇨🇴 🇧🇷 🇦🇷 #jarveis
Business Consultant - Marketing
 #crossfit
Job @upworkinc
TikTok @jarveisjara",,[],santicomba,2021-05-15 17:52:30.627785
4125159606,fit.training.emma,Emma VIP training,False,False,247,910,46,"Personal Training 🇺🇾 
Gimnasia terapéutica 
Entrenamiento Funcional
Entrenamientos personalizados
Seguimiento personalizado 💬📧",,[],santicomba,2021-05-15 17:52:30.627785
10588837404,franzk2707,Ramirez Frank,False,True,18,70,531,""" Vive la vida como si fuera tu ultimo día “ 💪🏻🏋🏻‍♂️",,[],santicomba,2021-05-15 17:52:30.627785
20181446322,jean_carlos_miranda_arias,jean carlos,False,False,1,28,290,"Auxiliar en enfermeria👨‍🔬
Asesor en ventas
Whatsapp 0995518753
San juan,los rios,Ecuador",,[],santicomba,2021-05-15 17:52:30.627785
3593167085,_gripper_,Gripper,False,False,220,10989,2119,"Gripper es tu casilla postal en EE.UU. para comprar y enviar a UY lo que quieras, con la tarifa más baja. 🇺🇸🚀🇺🇾.",https://www.gripper.com.uy/,[],santicomba,2021-05-15 17:52:30.627785
3264328032,marianapablosm,Mariana Pablos M.,False,True,14,437,930,📍Caracas,,[],santicomba,2021-05-15 17:52:30.627785
4568010562,laysonjim,Jason,False,True,57,73,279,,,[],santicomba,2021-05-15 17:52:30.627785
4915282636,sebby_black,@Adams,False,True,22,82,94,,,[],santicomba,2021-05-15 17:52:30.627785
226594638,lissdefreitas,Lissette De Freitas,False,True,91,1849,3260,,,[],santicomba,2021-05-15 17:52:30.627785
46082617544,rykeswim,RYKE,False,False,35,1744,5744,"🧜🏻‍♂️ Swimwear & Apparel 
🇬🇸 Proudly Designed and Made in Australia 
#rykeswim",http://rykeswim.com/,[],santicomba,2021-05-15 17:52:30.627785
2160093916,verobian17,Vero Bianchi ☀️🌙,False,True,183,250,533,"El amor es la meta, la vida es el viaje.. ❤️ 
Sé la energía que quieres atraer ✨🤗
Mamá de Agustina 💝
💟 bulldog ingles 🐾
Uruguay 🇺🇾",,[],santicomba,2021-05-15 17:52:30.627785
1956026478,andrea_acosta13,Andrea Acosta,False,True,690,625,1688,"Ęscorpiana al 💯 ♏️ 💟
📍🇺🇾 
 🌼🌼🌼",,[],santicomba,2021-05-15 17:52:30.627785
363145381,estelatoti,Estela Carrasco,False,True,152,497,486,"Licenciada 📚 Artista 🎭 Mamá 👦
“No des vuelta la página, directamente cambia el libro “💙",,[],santicomba,2021-05-15 17:52:30.627785
5961883349,sebapintos__,,False,True,0,1449,2782,"💎🔥𝐒𝐞𝐛𝐚𝐬𝐭𝐢𝐚𝐧🔥💎
†🦂𝕰𝖘𝖈𝖔𝖗𝖕𝖎𝖔🦂†
🍻 𝟐𝟏/𝟏𝟏/𝟐𝟎𝟎𝟏🍻
†𝐄𝐥 𝐮́𝐧𝐢𝐜𝐨 𝐪𝐮𝐞 𝐩𝐮𝐞𝐝𝐞 𝐣𝐮𝐳𝐠𝐚𝐫𝐦𝐞 𝐞𝐬 𝐃𝐢𝐨𝐬† 
📍𝑴𝒐𝒏𝒕𝒆𝒗𝒊𝒅𝒆𝒐, 𝑼𝒓𝒖𝒈𝒖𝒂𝒚",,[],santicomba,2021-05-15 17:52:30.627785
10006208,mesquitamlucas,Lucas Mesquita,False,True,12,457,3243,LUCAS,https://twitter.com/mesquitamlucas,[],santicomba,2021-05-15 17:52:30.627785
301174402,yeslac,Yessy Lacerda,False,True,200,333,1197,,,[],santicomba,2021-05-15 17:52:30.627785
467895283,sergiomora1978,Sergio Mora Garcia,False,True,938,601,894,,,[],santicomba,2021-05-15 17:52:30.627785
897211413,nachobocskor,Nacho Bocskor,False,False,641,5788,2231,"Montevideo, Uruguay
Street BMX Rider
| @monsterenergy | #monsterenergyuy | @casabmx | @sportrecoveryqm | @nestasunglasses | @esquerre.enrique |",https://youtu.be/pKgf67Q5_3k,[],santicomba,2021-05-15 17:52:30.627785
916240623,diego_millan86,Diego♐,False,False,1216,1677,2343,"Formosa - Argentina🇦🇷
Lic en Inmunohematologia 🏥💉
Bacteriología 🔬🦠
Travel World ✈🌎🚩",,[],santicomba,2021-05-15 17:52:30.627785
209005455,andre_modarelli,Andre Modarelli,False,True,631,355,1152,"Me gusta jugar con las palabras
“Las palabras crean realidad”
Mamá de B y M ❤️",,[],santicomba,2021-05-15 17:52:30.627785
44520234808,sil_gonka,Sil_gonka 🇧🇷🇺🇾,False,False,61,3728,1668,Póker ♦️♠️❤️♣️,,[],santicomba,2021-05-15 17:52:30.627785
6873180003,gianfrancog99,Gianfranco Gatti,False,True,5,494,413,,,[],santicomba,2021-05-15 17:52:30.627785
1417096539,andreinapallas,Andreina,False,False,190,4095,3826,"Uno no se ilumina haciendo figuras de luz, se ilumina haciendo la oscuridad conciente.",,[],santicomba,2021-05-15 17:52:30.627785
44741449706,johnnyv0707,johnny,False,False,1,219,2696,"Buscando novia sincera y honesta y  trabajadora y profesional gracias 
Yo habló español tengo un traductor para poder entender gracias",,[],santicomba,2021-05-15 17:52:30.627785
1516201512,juan_b_balbi,Juan B Balbi,False,True,83,377,500,,,[],santicomba,2021-05-15 17:52:30.627785
8124259544,jessiar13,Jessica Arocena,False,True,50,485,1224,,,[],santicomba,2021-05-15 17:52:30.627785
485282804,natovv,Natalia Vazquez,False,True,144,1266,991,,,[],santicomba,2021-05-15 17:52:30.627785
